"search-number","evaluation","evals-requested-so-far","density*","probability-of-spread*","south-wind-speed*","west-wind-speed*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","224","500","71","89","7","12","""1868495656""","29.513132175515068","29.513132175515068","29.513132175515068","0","29.513132175515068"
"1","225","500","71","89","7","12","""-1426511789""","27.890852158353834","27.890852158353834","27.890852158353834","0","27.890852158353834"
"1","226","500","71","89","7","12","""1312291639""","28.8635647042926","28.8635647042926","28.8635647042926","0","28.8635647042926"
"1","227","500","71","89","7","12","""1175431877""","29.292770543331837","29.292770543331837","29.292770543331837","0","29.292770543331837"
"1","228","500","71","89","7","12","""-1126379046""","28.836864454380013","28.836864454380013","28.836864454380013","0","28.836864454380013"
"1","229","500","71","89","7","12","""-1154162069""","29.14124192390524","29.14124192390524","29.14124192390524","0","29.14124192390524"
"1","230","500","71","89","7","12","""1616091854""","27.927220514661343","27.927220514661343","27.927220514661343","0","27.927220514661343"
"1","231","500","76","73","6","12","""-986974848""","22.77186303834006","22.77186303834006","22.77186303834006","0","22.77186303834006"
"1","232","500","76","73","6","12","""-727360694""","22.96011593472371","22.96011593472371","22.96011593472371","0","22.96011593472371"
"1","233","500","76","73","6","12","""602846718""","22.813688212927758","22.813688212927758","22.813688212927758","0","22.813688212927758"
"1","234","500","76","73","6","12","""-1177920699""","22.039093829389657","22.039093829389657","22.039093829389657","0","22.039093829389657"
"1","235","500","76","73","6","12","""-948005901""","22.98997609361238","22.98997609361238","22.98997609361238","0","22.98997609361238"
"1","236","500","76","73","6","12","""1075528539""","22.67599420180248","22.67599420180248","22.67599420180248","0","22.67599420180248"
"1","237","500","76","73","6","12","""1431062343""","23.247356582792037","23.247356582792037","23.247356582792037","0","23.247356582792037"
"1","238","500","76","73","6","12","""-2027605769""","23.41371356678549","23.41371356678549","23.41371356678549","0","23.41371356678549"
"1","239","500","76","73","6","12","""-846280745""","20.438891222175556","20.438891222175556","20.438891222175556","0","20.438891222175556"
"1","240","500","76","73","6","12","""-1184047389""","22.431319835335632","22.431319835335632","22.431319835335632","0","22.431319835335632"
"1","241","500","79","63","24","18","""-228170317""","18.9441118566435","18.9441118566435","18.9441118566435","0","18.9441118566435"
"1","242","500","79","63","24","18","""-251024902""","18.80892900314288","18.80892900314288","18.80892900314288","0","18.80892900314288"
"1","243","500","79","63","24","18","""-80376958""","20.447168403862825","20.447168403862825","20.447168403862825","0","20.447168403862825"
"1","244","500","79","63","24","18","""-20259034""","16.74697094933774","16.74697094933774","16.74697094933774","0","16.74697094933774"
"1","245","500","79","63","24","18","""1087574612""","18.546234123452795","18.546234123452795","18.546234123452795","0","18.546234123452795"
"1","246","500","79","63","24","18","""-740843393""","18.27837570421824","18.27837570421824","18.27837570421824","0","18.27837570421824"
"1","247","500","79","63","24","18","""588318727""","19.249024576646153","19.249024576646153","19.249024576646153","0","19.249024576646153"
"1","248","500","79","63","24","18","""1046829597""","18.510843761316544","18.510843761316544","18.510843761316544","0","18.510843761316544"
"1","249","500","79","63","24","18","""-1501288791""","19.02795681598453","19.02795681598453","19.02795681598453","0","19.02795681598453"
"1","250","500","79","63","24","18","""-987725679""","17.80334265199815","17.80334265199815","17.80334265199815","0","17.80334265199815"
"1","251","500","83","59","8","22","""-26001208""","18.278247501921598","18.278247501921598","18.278247501921598","0","18.278247501921598"
"1","252","500","83","59","8","22","""-1756784924""","18.434212795309538","18.434212795309538","18.434212795309538","0","18.434212795309538"
"1","253","500","83","59","8","22","""1269183177""","18.330900990859515","18.330900990859515","18.330900990859515","0","18.330900990859515"
"1","254","500","83","59","8","22","""-1796798270""","20.414422358105387","20.414422358105387","20.414422358105387","0","20.414422358105387"
"1","255","500","83","59","8","22","""1343609575""","21.022105283373985","21.022105283373985","21.022105283373985","0","21.022105283373985"
"1","256","500","83","59","8","22","""-834069062""","20.74576401429285","20.74576401429285","20.74576401429285","0","20.74576401429285"
"1","257","500","83","59","8","22","""64532923""","19.43873137914464","19.43873137914464","19.43873137914464","0","19.43873137914464"
"1","258","500","83","59","8","22","""792378137""","20.168470335405633","20.168470335405633","20.168470335405633","0","20.168470335405633"
"1","259","500","83","59","8","22","""1845479325""","18.753011467668884","18.753011467668884","18.753011467668884","0","18.753011467668884"
"1","260","500","83","59","8","22","""-1897932506""","23.050626104325115","23.050626104325115","23.050626104325115","0","23.050626104325115"
"1","261","500","96","78","15","12","""1100295963""","37.07242626322949","37.07242626322949","37.07242626322949","0","37.07242626322949"
"1","262","500","96","78","15","12","""-936180635""","36.88932373718948","36.88932373718948","36.88932373718948","0","36.88932373718948"
"1","263","500","96","78","15","12","""443979637""","37.251515403138754","37.251515403138754","37.251515403138754","0","37.251515403138754"
"1","264","500","96","78","15","12","""584943174""","36.74956833576836","36.74956833576836","36.74956833576836","0","36.74956833576836"
"1","265","500","96","78","15","12","""-820134629""","36.803874092009686","36.803874092009686","36.803874092009686","0","36.803874092009686"
"1","266","500","96","78","15","12","""940817296""","36.790574178559574","36.790574178559574","36.790574178559574","0","36.790574178559574"
"1","267","500","96","78","15","12","""90931709""","36.76809551446812","36.76809551446812","36.76809551446812","0","36.76809551446812"
"1","268","500","96","78","15","12","""1870047440""","36.97918395803592","36.97918395803592","36.97918395803592","0","36.97918395803592"
"1","269","500","96","78","15","12","""810845273""","36.94778449478509","36.94778449478509","36.94778449478509","0","36.94778449478509"
"1","270","500","96","78","15","12","""-1324202942""","37.169360459327606","37.169360459327606","37.169360459327606","0","37.169360459327606"
"1","271","500","47","60","14","16","""-194944399""","1.5067702854040113","1.5067702854040113","1.5067702854040113","0","1.5067702854040113"
"1","272","500","47","60","14","16","""947085646""","1.5316322727118703","1.5316322727118703","1.5316322727118703","0","1.5316322727118703"
"1","273","500","47","60","14","16","""-481860411""","1.4614060548786663","1.4614060548786663","1.4614060548786663","0","1.4614060548786663"
"1","274","500","47","60","14","16","""-1854523307""","1.5369478184162313","1.5369478184162313","1.5369478184162313","0","1.5369478184162313"
"1","275","500","47","60","14","16","""-404178727""","1.6692008785267782","1.6692008785267782","1.6692008785267782","0","1.6692008785267782"
"1","276","500","47","60","14","16","""-899322704""","1.5366832120758822","1.5366832120758822","1.5366832120758822","0","1.5366832120758822"
"1","277","500","47","60","14","16","""-362398381""","1.4223681061305433","1.4223681061305433","1.4223681061305433","0","1.4223681061305433"
"1","278","500","47","60","14","16","""-227961817""","1.4741600323842936","1.4741600323842936","1.4741600323842936","0","1.4741600323842936"
"1","279","500","47","60","14","16","""-1755644329""","1.566888896409354","1.566888896409354","1.566888896409354","0","1.566888896409354"
"1","280","500","47","60","14","16","""-482677799""","1.709315262465864","1.709315262465864","1.709315262465864","0","1.709315262465864"
"1","281","500","61","97","21","11","""-2129662951""","13.408888656232005","13.408888656232005","13.408888656232005","0","13.408888656232005"
"1","282","500","61","97","21","11","""1511545813""","9.374752983953838","9.374752983953838","9.374752983953838","0","9.374752983953838"
"1","283","500","61","97","21","11","""-1146903390""","10.406814203224204","10.406814203224204","10.406814203224204","0","10.406814203224204"
"1","284","500","61","97","21","11","""-2125244162""","12.904490564065032","12.904490564065032","12.904490564065032","0","12.904490564065032"
"1","285","500","61","97","21","11","""1386736883""","9.591010061413826","9.591010061413826","9.591010061413826","0","9.591010061413826"
"1","286","500","61","97","21","11","""2086423188""","14.387442174749207","14.387442174749207","14.387442174749207","0","14.387442174749207"
"1","287","500","61","97","21","11","""963722568""","8.031446705147962","8.031446705147962","8.031446705147962","0","8.031446705147962"
"1","288","500","61","97","21","11","""-556366888""","10.580729166666666","10.580729166666666","10.580729166666666","0","10.580729166666666"
"1","289","500","61","97","21","11","""1884402365""","12.85385380147559","12.85385380147559","12.85385380147559","0","12.85385380147559"
"1","290","500","61","97","21","11","""-1843364946""","11.357746773813576","11.357746773813576","11.357746773813576","0","11.357746773813576"
"1","291","500","88","62","15","14","""1538438456""","26.126943240154553","26.126943240154553","26.126943240154553","0","26.126943240154553"
"1","292","500","88","62","15","14","""-119725555""","27.104054396180693","27.104054396180693","27.104054396180693","0","27.104054396180693"
"1","293","500","88","62","15","14","""743564964""","26.571636099509714","26.571636099509714","26.571636099509714","0","26.571636099509714"
"1","294","500","88","62","15","14","""337432779""","26.123783207816366","26.123783207816366","26.123783207816366","0","26.123783207816366"
"1","295","500","88","62","15","14","""1917060012""","25.363799056382074","25.363799056382074","25.363799056382074","0","25.363799056382074"
"1","296","500","88","62","15","14","""578490734""","25.740004718607643","25.740004718607643","25.740004718607643","0","25.740004718607643"
"1","297","500","88","62","15","14","""-1935204091""","25.49870688875626","25.49870688875626","25.49870688875626","0","25.49870688875626"
"1","298","500","88","62","15","14","""772589677""","25.683297180043386","25.683297180043386","25.683297180043386","0","25.683297180043386"
"1","299","500","88","62","15","14","""-703757393""","26.88207136640557","26.88207136640557","26.88207136640557","0","26.88207136640557"
"1","300","500","88","62","15","14","""-1024407006""","26.588904384995743","26.588904384995743","26.588904384995743","0","26.588904384995743"
"1","301","500","100","51","15","22","""-1794330094""","29.016733067729085","29.016733067729085","29.016733067729085","0","29.016733067729085"
"1","302","500","100","51","15","22","""1839672374""","29.40398406374502","29.40398406374502","29.40398406374502","0","29.40398406374502"
"1","303","500","100","51","15","22","""-1167818850""","29.63665338645418","29.63665338645418","29.63665338645418","0","29.63665338645418"
"1","304","500","100","51","15","22","""1386505608""","29.17768924302789","29.17768924302789","29.17768924302789","0","29.17768924302789"
"1","305","500","100","51","15","22","""-1662206536""","29.38167330677291","29.38167330677291","29.38167330677291","0","29.38167330677291"
"1","306","500","100","51","15","22","""-1836107573""","29.02629482071713","29.02629482071713","29.02629482071713","0","29.02629482071713"
"1","307","500","100","51","15","22","""665901224""","29.376892430278883","29.376892430278883","29.376892430278883","0","29.376892430278883"
"1","308","500","100","51","15","22","""-1080458297""","27.995219123505976","27.995219123505976","27.995219123505976","0","27.995219123505976"
"1","309","500","100","51","15","22","""1175554570""","29.854980079681276","29.854980079681276","29.854980079681276","0","29.854980079681276"
"1","310","500","100","51","15","22","""1589018697""","28.98645418326693","28.98645418326693","28.98645418326693","0","28.98645418326693"
"1","311","500","40","77","20","6","""-769359479""","1.877693007075938","1.877693007075938","1.877693007075938","0","1.877693007075938"
"1","312","500","40","77","20","6","""-1946352985""","1.9218551461245232","1.9218551461245232","1.9218551461245232","0","1.9218551461245232"
"1","313","500","40","77","20","6","""-219897554""","1.5677848076081333","1.5677848076081333","1.5677848076081333","0","1.5677848076081333"
"1","314","500","40","77","20","6","""126506873""","1.4828137490007993","1.4828137490007993","1.4828137490007993","0","1.4828137490007993"
"1","315","500","40","77","20","6","""-1547820055""","1.6746602717825738","1.6746602717825738","1.6746602717825738","0","1.6746602717825738"
"1","316","500","40","77","20","6","""-553153582""","1.8095579736139344","1.8095579736139344","1.8095579736139344","0","1.8095579736139344"
"1","317","500","40","77","20","6","""-667804368""","1.6914668687916383","1.6914668687916383","1.6914668687916383","0","1.6914668687916383"
"1","318","500","40","77","20","6","""1767212384""","1.8285851472471188","1.8285851472471188","1.8285851472471188","0","1.8285851472471188"
"1","319","500","40","77","20","6","""-1968765198""","1.8011212277841835","1.8011212277841835","1.8011212277841835","0","1.8011212277841835"
"1","320","500","40","77","20","6","""1933669844""","1.7058847029683193","1.7058847029683193","1.7058847029683193","0","1.7058847029683193"
"1","321","500","58","63","14","18","""-283567501""","1.7561588463429292","1.7561588463429292","1.7561588463429292","0","1.7561588463429292"
"1","322","500","58","63","14","18","""1676548534""","1.8431286629785837","1.8431286629785837","1.8431286629785837","0","1.8431286629785837"
"1","323","500","58","63","14","18","""-182799725""","1.6021068802809173","1.6021068802809173","1.6021068802809173","0","1.6021068802809173"
"1","324","500","58","63","14","18","""-1923292834""","2.127834825105705","2.127834825105705","2.127834825105705","0","2.127834825105705"
"1","325","500","58","63","14","18","""780347259""","2.3577258113269766","2.3577258113269766","2.3577258113269766","0","2.3577258113269766"
"1","326","500","58","63","14","18","""-1090094926""","1.932552282930034","1.932552282930034","1.932552282930034","0","1.932552282930034"
"1","327","500","58","63","14","18","""1592791992""","1.9177404731159162","1.9177404731159162","1.9177404731159162","0","1.9177404731159162"
"1","328","500","58","63","14","18","""-59345193""","2.0889599294493744","2.0889599294493744","2.0889599294493744","0","2.0889599294493744"
"1","329","500","58","63","14","18","""685828962""","2.1242232624346444","2.1242232624346444","2.1242232624346444","0","2.1242232624346444"
"1","330","500","58","63","14","18","""708520579""","2.11259816391992","2.11259816391992","2.11259816391992","0","2.11259816391992"
"1","331","500","92","54","9","6","""-1675255978""","15.26634193693772","15.26634193693772","15.26634193693772","0","15.26634193693772"
"1","332","500","92","54","9","6","""-38936465""","11.982261333518112","11.982261333518112","11.982261333518112","0","11.982261333518112"
"1","333","500","92","54","9","6","""-744207874""","10.9710421362927","10.9710421362927","10.9710421362927","0","10.9710421362927"
"1","334","500","92","54","9","6","""-1421358690""","12.67335293100467","12.67335293100467","12.67335293100467","0","12.67335293100467"
"1","335","500","92","54","9","6","""215269874""","14.195135472247244","14.195135472247244","14.195135472247244","0","14.195135472247244"
"1","336","500","92","54","9","6","""706234525""","17.091311642710117","17.091311642710117","17.091311642710117","0","17.091311642710117"
"1","337","500","92","54","9","6","""-2092727013""","12.493934142114385","12.493934142114385","12.493934142114385","0","12.493934142114385"
"1","338","500","92","54","9","6","""-725387361""","13.758975689938577","13.758975689938577","13.758975689938577","0","13.758975689938577"
"1","339","500","92","54","9","6","""-764779999""","13.751992791294102","13.751992791294102","13.751992791294102","0","13.751992791294102"
"1","340","500","92","54","9","6","""320649431""","13.383956588824745","13.383956588824745","13.383956588824745","0","13.383956588824745"
"1","341","500","63","44","6","7","""191214080""","1.1553044761686642","1.1553044761686642","1.1553044761686642","0","1.1553044761686642"
"1","342","500","63","44","6","7","""507343556""","1.122169188585356","1.122169188585356","1.122169188585356","0","1.122169188585356"
"1","343","500","63","44","6","7","""459406636""","1.3279911299264187","1.3279911299264187","1.3279911299264187","0","1.3279911299264187"
"1","344","500","63","44","6","7","""305511644""","1.2335380804327494","1.2335380804327494","1.2335380804327494","0","1.2335380804327494"
"1","345","500","63","44","6","7","""1815542381""","1.316748335217992","1.316748335217992","1.316748335217992","0","1.316748335217992"
"1","346","500","63","44","6","7","""-1276465151""","1.2641618934672352","1.2641618934672352","1.2641618934672352","0","1.2641618934672352"
"1","347","500","63","44","6","7","""-1604656518""","1.1032567533451147","1.1032567533451147","1.1032567533451147","0","1.1032567533451147"
"1","348","500","63","44","6","7","""897125497""","1.1065635895103836","1.1065635895103836","1.1065635895103836","0","1.1065635895103836"
"1","349","500","63","44","6","7","""1682952373""","1.2319703921518923","1.2319703921518923","1.2319703921518923","0","1.2319703921518923"
"1","350","500","63","44","6","7","""1240568876""","1.0602044680045437","1.0602044680045437","1.0602044680045437","0","1.0602044680045437"
"1","351","500","57","49","9","11","""-547289458""","1.3277799519203892","1.3277799519203892","1.3277799519203892","0","1.3277799519203892"
"1","352","500","57","49","9","11","""-694256310""","1.3491243261361414","1.3491243261361414","1.3491243261361414","0","1.3491243261361414"
"1","353","500","57","49","9","11","""-1321671243""","1.3112645734895294","1.3112645734895294","1.3112645734895294","0","1.3112645734895294"
"1","354","500","57","49","9","11","""794149448""","1.1611964520551779","1.1611964520551779","1.1611964520551779","0","1.1611964520551779"
"1","355","500","57","49","9","11","""1731983443""","1.3233521182045027","1.3233521182045027","1.3233521182045027","0","1.3233521182045027"
"1","356","500","57","49","9","11","""-1256503759""","1.3525244322477668","1.3525244322477668","1.3525244322477668","0","1.3525244322477668"
"1","357","500","57","49","9","11","""1251537563""","1.279323666088125","1.279323666088125","1.279323666088125","0","1.279323666088125"
"1","358","500","57","49","9","11","""-1042124732""","1.3577067353451655","1.3577067353451655","1.3577067353451655","0","1.3577067353451655"
"1","359","500","57","49","9","11","""-1456207340""","1.397524225620344","1.397524225620344","1.397524225620344","0","1.397524225620344"
"1","360","500","57","49","9","11","""-92335695""","1.4745233582339168","1.4745233582339168","1.4745233582339168","0","1.4745233582339168"
"1","361","500","71","81","5","15","""25833285""","25.401093483911446","25.401093483911446","25.401093483911446","0","25.401093483911446"
"1","362","500","71","81","5","15","""664771919""","24.323534042601047","24.323534042601047","24.323534042601047","0","24.323534042601047"
"1","363","500","71","81","5","15","""-119172880""","23.323386210146065","23.323386210146065","23.323386210146065","0","23.323386210146065"
"1","364","500","71","81","5","15","""1069418805""","25.70495031778713","25.70495031778713","25.70495031778713","0","25.70495031778713"
"1","365","500","71","81","5","15","""1513197791""","23.056558903371997","23.056558903371997","23.056558903371997","0","23.056558903371997"
"1","366","500","71","81","5","15","""887543934""","24.57133903388996","24.57133903388996","24.57133903388996","0","24.57133903388996"
"1","367","500","71","81","5","15","""-544636048""","25.348952021902072","25.348952021902072","25.348952021902072","0","25.348952021902072"
"1","368","500","71","81","5","15","""1913462076""","24.993264481365067","24.993264481365067","24.993264481365067","0","24.993264481365067"
"1","369","500","71","81","5","15","""-323975582""","26.278059052824947","26.278059052824947","26.278059052824947","0","26.278059052824947"
"1","370","500","71","81","5","15","""-2145592240""","23.284253119028886","23.284253119028886","23.284253119028886","0","23.284253119028886"
"1","371","500","48","66","22","9","""-2127515220""","1.382886776145203","1.382886776145203","1.382886776145203","0","1.382886776145203"
"1","372","500","48","66","22","9","""-695442450""","1.7003539647358499","1.7003539647358499","1.7003539647358499","0","1.7003539647358499"
"1","373","500","48","66","22","9","""1228170747""","1.6068364788174738","1.6068364788174738","1.6068364788174738","0","1.6068364788174738"
"1","374","500","48","66","22","9","""-687066137""","1.9099861212081157","1.9099861212081157","1.9099861212081157","0","1.9099861212081157"
"1","375","500","48","66","22","9","""324205716""","1.6800874838453126","1.6800874838453126","1.6800874838453126","0","1.6800874838453126"
"1","376","500","48","66","22","9","""1006574716""","1.6129032258064515","1.6129032258064515","1.6129032258064515","0","1.6129032258064515"
"1","377","500","48","66","22","9","""377450204""","1.69558881971122","1.69558881971122","1.69558881971122","0","1.69558881971122"
"1","378","500","48","66","22","9","""-604905833""","1.6048443135567982","1.6048443135567982","1.6048443135567982","0","1.6048443135567982"
"1","379","500","48","66","22","9","""-1489750821""","1.5214199919925264","1.5214199919925264","1.5214199919925264","0","1.5214199919925264"
"1","380","500","48","66","22","9","""-85070219""","1.608605874908413","1.608605874908413","1.608605874908413","0","1.608605874908413"
"1","381","500","77","65","7","18","""-603560138""","18.62356578210262","18.62356578210262","18.62356578210262","0","18.62356578210262"
"1","382","500","77","65","7","18","""-176316317""","17.330346772855485","17.330346772855485","17.330346772855485","0","17.330346772855485"
"1","383","500","77","65","7","18","""-502077567""","15.071755472260765","15.071755472260765","15.071755472260765","0","15.071755472260765"
"1","384","500","77","65","7","18","""942302598""","18.932421227197345","18.932421227197345","18.932421227197345","0","18.932421227197345"
"1","385","500","77","65","7","18","""-916325308""","17.800169663363057","17.800169663363057","17.800169663363057","0","17.800169663363057"
"1","386","500","77","65","7","18","""536208035""","14.279786726416466","14.279786726416466","14.279786726416466","0","14.279786726416466"
"1","387","500","77","65","7","18","""-699339541""","15.876429354231716","15.876429354231716","15.876429354231716","0","15.876429354231716"
"1","388","500","77","65","7","18","""1662111777""","17.205057633011194","17.205057633011194","17.205057633011194","0","17.205057633011194"
"1","389","500","77","65","7","18","""344336305""","13.622137009016477","13.622137009016477","13.622137009016477","0","13.622137009016477"
"1","390","500","77","65","7","18","""-539226921""","16.298359640978024","16.298359640978024","16.298359640978024","0","16.298359640978024"
"1","391","500","71","50","10","10","""-42430487""","1.8798583424282245","1.8798583424282245","1.8798583424282245","0","1.8798583424282245"
"1","392","500","71","50","10","10","""1687478698""","1.6708701134930641","1.6708701134930641","1.6708701134930641","0","1.6708701134930641"
"1","393","500","71","50","10","10","""-2068374664""","1.5636952706655267","1.5636952706655267","1.5636952706655267","0","1.5636952706655267"
"1","394","500","71","50","10","10","""-2104071723""","1.683660836878475","1.683660836878475","1.683660836878475","0","1.683660836878475"
"1","395","500","71","50","10","10","""147669307""","1.6801451645422165","1.6801451645422165","1.6801451645422165","0","1.6801451645422165"
"1","396","500","71","50","10","10","""-1083410298""","1.5907301158735516","1.5907301158735516","1.5907301158735516","0","1.5907301158735516"
"1","397","500","71","50","10","10","""1511543324""","1.6749701300750695","1.6749701300750695","1.6749701300750695","0","1.6749701300750695"
"1","398","500","71","50","10","10","""1353233367""","1.4782647826478266","1.4782647826478266","1.4782647826478266","0","1.4782647826478266"
"1","399","500","71","50","10","10","""582189482""","1.5971506652927736","1.5971506652927736","1.5971506652927736","0","1.5971506652927736"
"1","400","500","71","50","10","10","""-733799518""","1.586338613638917","1.586338613638917","1.586338613638917","0","1.586338613638917"
"1","401","500","52","59","5","13","""-1297418264""","1.4647422176013698","1.4647422176013698","1.4647422176013698","0","1.4647422176013698"
"1","402","500","52","59","5","13","""-498710246""","1.4516772550102814","1.4516772550102814","1.4516772550102814","0","1.4516772550102814"
"1","403","500","52","59","5","13","""-1626442163""","1.7575069778854706","1.7575069778854706","1.7575069778854706","0","1.7575069778854706"
"1","404","500","52","59","5","13","""717554711""","1.5951930702128958","1.5951930702128958","1.5951930702128958","0","1.5951930702128958"
"1","405","500","52","59","5","13","""193994906""","1.7234493563945807","1.7234493563945807","1.7234493563945807","0","1.7234493563945807"
"1","406","500","52","59","5","13","""228631192""","1.4097079011357692","1.4097079011357692","1.4097079011357692","0","1.4097079011357692"
"1","407","500","52","59","5","13","""407089503""","1.5317286652078774","1.5317286652078774","1.5317286652078774","0","1.5317286652078774"
"1","408","500","52","59","5","13","""1722867045""","1.3974065598779557","1.3974065598779557","1.3974065598779557","0","1.3974065598779557"
"1","409","500","52","59","5","13","""-1661571806""","1.5170278637770898","1.5170278637770898","1.5170278637770898","0","1.5170278637770898"
"1","410","500","52","59","5","13","""1515745719""","1.638338344480579","1.638338344480579","1.638338344480579","0","1.638338344480579"
"1","411","500","46","80","13","15","""-446399521""","1.9348268839103868","1.9348268839103868","1.9348268839103868","0","1.9348268839103868"
"1","412","500","46","80","13","15","""261720044""","2.185125810273925","2.185125810273925","2.185125810273925","0","2.185125810273925"
"1","413","500","46","80","13","15","""-499426062""","2.1356131667301237","2.1356131667301237","2.1356131667301237","0","2.1356131667301237"
"1","414","500","46","80","13","15","""1332859079""","2.106346483704974","2.106346483704974","2.106346483704974","0","2.106346483704974"
"1","415","500","46","80","13","15","""-455315013""","2.0292574446645126","2.0292574446645126","2.0292574446645126","0","2.0292574446645126"
"1","416","500","46","80","13","15","""634889053""","1.7826416133250742","1.7826416133250742","1.7826416133250742","0","1.7826416133250742"
"1","417","500","46","80","13","15","""-1495026236""","2.0030549191140734","2.0030549191140734","2.0030549191140734","0","2.0030549191140734"
"1","418","500","46","80","13","15","""1094430505""","1.9516084303937882","1.9516084303937882","1.9516084303937882","0","1.9516084303937882"
"1","419","500","46","80","13","15","""-1674960417""","2.610839148699788","2.610839148699788","2.610839148699788","0","2.610839148699788"
"1","420","500","46","80","13","15","""1166437669""","2.276054374346462","2.276054374346462","2.276054374346462","0","2.276054374346462"
"1","421","500","51","54","18","16","""-423643968""","1.6442265930384066","1.6442265930384066","1.6442265930384066","0","1.6442265930384066"
"1","422","500","51","54","18","16","""-559123910""","1.624006508542462","1.624006508542462","1.624006508542462","0","1.624006508542462"
"1","423","500","51","54","18","16","""824666141""","1.4487765191814257","1.4487765191814257","1.4487765191814257","0","1.4487765191814257"
"1","424","500","51","54","18","16","""2013109253""","1.5350126101441603","1.5350126101441603","1.5350126101441603","0","1.5350126101441603"
"1","425","500","51","54","18","16","""1646288098""","1.4990298554171622","1.4990298554171622","1.4990298554171622","0","1.4990298554171622"
"1","426","500","51","54","18","16","""1662183605""","1.4374295377677564","1.4374295377677564","1.4374295377677564","0","1.4374295377677564"
"1","427","500","51","54","18","16","""-315345105""","1.6398059771553748","1.6398059771553748","1.6398059771553748","0","1.6398059771553748"
"1","428","500","51","54","18","16","""463300694""","1.4496846465216982","1.4496846465216982","1.4496846465216982","0","1.4496846465216982"
"1","429","500","51","54","18","16","""-1849085577""","1.396926140252629","1.396926140252629","1.396926140252629","0","1.396926140252629"
"1","430","500","51","54","18","16","""2115614607""","1.4312558722204822","1.4312558722204822","1.4312558722204822","0","1.4312558722204822"
"1","431","500","40","90","19","19","""1809650888""","1.952","1.952","1.952","0","1.952"
"1","432","500","40","90","19","19","""-1878383582""","2.0539929784915865","2.0539929784915865","2.0539929784915865","0","2.0539929784915865"
"1","433","500","40","90","19","19","""408486017""","1.7173895678568574","1.7173895678568574","1.7173895678568574","0","1.7173895678568574"
"1","434","500","40","90","19","19","""1847111874""","2.034535134703014","2.034535134703014","2.034535134703014","0","2.034535134703014"
"1","435","500","40","90","19","19","""-1963151254""","1.9811433345267933","1.9811433345267933","1.9811433345267933","0","1.9811433345267933"
"1","436","500","40","90","19","19","""1714672077""","2.01715374841169","2.01715374841169","2.01715374841169","0","2.01715374841169"
"1","437","500","40","90","19","19","""-209375145""","1.851704996034893","1.851704996034893","1.851704996034893","0","1.851704996034893"
"1","438","500","40","90","19","19","""-75256856""","2.068445291408607","2.068445291408607","2.068445291408607","0","2.068445291408607"
"1","439","500","40","90","19","19","""-130256632""","1.9389803291850662","1.9389803291850662","1.9389803291850662","0","1.9389803291850662"
"1","440","500","40","90","19","19","""-1243720809""","1.921921921921922","1.921921921921922","1.921921921921922","0","1.921921921921922"
"1","441","500","43","56","5","24","""940105223""","1.5890065930809687","1.5890065930809687","1.5890065930809687","0","1.5890065930809687"
"1","442","500","43","56","5","24","""-2107505219""","1.5584221907389455","1.5584221907389455","1.5584221907389455","0","1.5584221907389455"
"1","443","500","43","56","5","24","""658503693""","1.6419570051890289","1.6419570051890289","1.6419570051890289","0","1.6419570051890289"
"1","444","500","43","56","5","24","""1362963444""","1.5182935861353875","1.5182935861353875","1.5182935861353875","0","1.5182935861353875"
"1","445","500","43","56","5","24","""-366837441""","1.7528906018381263","1.7528906018381263","1.7528906018381263","0","1.7528906018381263"
"1","446","500","43","56","5","24","""637880193""","1.5584415584415585","1.5584415584415585","1.5584415584415585","0","1.5584415584415585"
"1","447","500","43","56","5","24","""-748531507""","1.7048402638796236","1.7048402638796236","1.7048402638796236","0","1.7048402638796236"
"1","448","500","43","56","5","24","""771969247""","1.7201492537313432","1.7201492537313432","1.7201492537313432","0","1.7201492537313432"
"1","449","500","43","56","5","24","""1095131784""","1.5186395366107233","1.5186395366107233","1.5186395366107233","0","1.5186395366107233"
"1","450","500","43","56","5","24","""-1726691012""","1.5231616695626455","1.5231616695626455","1.5231616695626455","0","1.5231616695626455"
"1","451","500","55","88","22","17","""-60812333""","3.400671451724936","3.400671451724936","3.400671451724936","0","3.400671451724936"
"1","452","500","55","88","22","17","""1281707643""","3.1905037637521714","3.1905037637521714","3.1905037637521714","0","3.1905037637521714"
"1","453","500","55","88","22","17","""-114195317""","4.28509343763581","4.28509343763581","4.28509343763581","0","4.28509343763581"
"1","454","500","55","88","22","17","""1044883859""","5.230982178903051","5.230982178903051","5.230982178903051","0","5.230982178903051"
"1","455","500","55","88","22","17","""-1657015215""","4.007794549632085","4.007794549632085","4.007794549632085","0","4.007794549632085"
"1","456","500","55","88","22","17","""1516759787""","3.98215992354253","3.98215992354253","3.98215992354253","0","3.98215992354253"
"1","457","500","55","88","22","17","""-1911415196""","3.2374725147552366","3.2374725147552366","3.2374725147552366","0","3.2374725147552366"
"1","458","500","55","88","22","17","""-62068054""","4.179199444701527","4.179199444701527","4.179199444701527","0","4.179199444701527"
"1","459","500","55","88","22","17","""-94780328""","4.116950278796984","4.116950278796984","4.116950278796984","0","4.116950278796984"
"1","460","500","55","88","22","17","""-1889299520""","3.7541873628277695","3.7541873628277695","3.7541873628277695","0","3.7541873628277695"
